Date,Sector,GrowthRate (%),AvgPrice
2025-12-24,Home Appliances,2.52,192
2025-03-22,Toys,4.53,73
2025-12-26,Toys,0.98,188
2025-08-18,Electronics,1.05,143
2025-11-08,Furniture,4.89,89
2025-05-14,Furniture,4.86,138
2025-04-11,Furniture,4.44,179
2025-03-07,Electronics,3.82,143
2025-09-15,Electronics,4.41,108
2025-09-26,Toys,4.13,94
2025-11-26,Furniture,0.9,169
2025-04-03,Furniture,4.0,87
2025-05-12,Toys,1.58,108
2025-07-01,Home Appliances,1.56,119
2025-02-04,Toys,1.12,123
2025-03-18,Toys,4.18,155
2025-08-06,Furniture,1.27,109
2025-08-18,Home Appliances,4.73,93
2025-01-19,Furniture,1.93,137
2025-10-26,Home Appliances,3.44,82
2025-03-25,Furniture,3.82,170
2025-11-08,Furniture,1.45,90
2025-04-08,Home Appliances,1.67,73
2025-04-03,Toys,1.66,55
2025-05-18,Furniture,2.44,114
2025-05-02,Toys,2.16,150
2025-06-11,Furniture,4.05,195
2025-02-11,Electronics,3.17,142
2025-12-21,Toys,1.52,90
2025-07-21,Electronics,3.3,63
2025-03-15,Furniture,2.5,113
2025-04-28,Home Appliances,4.76,141
2025-05-17,Electronics,2.93,100
2025-10-02,Furniture,2.82,163
2025-04-12,Toys,3.45,119
2025-01-24,Electronics,2.79,108
2025-12-15,Furniture,3.16,154
2025-01-31,Home Appliances,2.93,94
2025-07-19,Electronics,1.01,181
2025-04-20,Electronics,2.58,194
2025-09-21,Home Appliances,3.41,75
2025-11-14,Furniture,2.53,87
2025-02-01,Electronics,2.34,167
2025-03-03,Toys,2.73,143
2025-03-23,Electronics,0.69,175
2025-11-17,Home Appliances,3.83,127
2025-05-30,Home Appliances,2.36,55
2025-03-01,Toys,2.5,155
2025-06-07,Home Appliances,0.78,55
2025-06-02,Furniture,1.8,129
2025-09-23,Furniture,1.18,153
2025-12-25,Home Appliances,0.55,168
2025-10-27,Furniture,1.0,97
2025-11-28,Furniture,3.14,193
2025-03-03,Home Appliances,4.38,191
2025-04-06,Electronics,0.65,112
2025-08-21,Toys,1.71,185
2025-12-04,Furniture,3.76,56
2025-05-27,Home Appliances,4.21,152
2025-12-27,Home Appliances,2.99,114
2025-03-12,Electronics,1.39,196
2025-02-16,Furniture,1.62,79
2025-09-18,Electronics,3.5,53
2025-02-07,Furniture,1.38,180
2025-05-02,Home Appliances,2.58,103
2025-07-08,Furniture,0.67,113
2025-07-15,Home Appliances,2.62,120
2025-03-26,Toys,3.75,100
2025-01-03,Furniture,3.16,167
2025-06-17,Home Appliances,2.77,198
2025-03-20,Home Appliances,2.78,144
2025-12-03,Home Appliances,0.82,143
2025-11-20,Furniture,3.86,160
2025-02-06,Electronics,3.24,97
2025-09-09,Home Appliances,3.37,120
2025-06-19,Home Appliances,1.36,157
2025-06-15,Electronics,2.14,107
2025-06-06,Furniture,3.29,173
2025-11-08,Home Appliances,2.82,85
2025-04-10,Home Appliances,3.05,106
2025-12-24,Toys,4.74,78
2025-05-23,Toys,4.2,111
2025-07-19,Home Appliances,4.58,58
2025-06-07,Home Appliances,3.23,112
2025-03-20,Electronics,4.64,68
2025-08-31,Toys,4.59,139
2025-11-21,Home Appliances,2.55,83
2025-06-06,Electronics,1.98,57
2025-06-28,Toys,3.88,197
2025-05-30,Toys,2.01,66
2025-10-16,Furniture,4.96,114
2025-03-14,Electronics,3.24,60
2025-12-29,Toys,4.51,176
2025-05-10,Furniture,2.72,174
2025-05-30,Electronics,3.5,162
2025-07-26,Toys,4.71,131
2025-09-19,Electronics,1.15,156
2025-06-05,Toys,4.12,72
2025-03-12,Toys,3.02,95
2025-10-04,Home Appliances,3.84,75
2025-07-12,Electronics,0.53,53
2025-10-07,Home Appliances,3.58,198
2025-03-07,Electronics,4.35,70
2025-03-30,Home Appliances,0.76,98
2025-08-12,Furniture,0.79,190
2025-04-03,Toys,4.29,126
2025-07-16,Furniture,3.0,128
2025-07-26,Home Appliances,1.85,140
2025-12-08,Home Appliances,0.52,172
2025-10-16,Furniture,1.23,170
2025-08-06,Electronics,1.05,103
2025-12-26,Furniture,3.75,75
2025-03-18,Home Appliances,1.32,190
2025-11-28,Home Appliances,4.17,193
2025-04-23,Electronics,1.31,68
2025-08-31,Electronics,1.0,73
2025-06-05,Toys,1.63,124
2025-04-07,Toys,3.89,107
2025-02-04,Toys,2.18,72
2025-12-11,Furniture,2.83,55
2025-09-16,Toys,1.78,117
2025-06-08,Home Appliances,1.83,74
2025-12-16,Toys,4.14,91
2025-01-18,Toys,4.38,197
2025-04-05,Electronics,2.88,51
2025-04-01,Electronics,3.94,156
2025-10-25,Furniture,1.18,61
2025-02-23,Home Appliances,4.17,136
2025-01-10,Home Appliances,0.74,76
2025-11-15,Furniture,4.12,75
2025-04-03,Toys,4.62,191
2025-07-10,Toys,1.21,106
2025-09-17,Furniture,4.27,134
2025-07-09,Electronics,4.39,69
2025-04-11,Toys,4.46,143
2025-02-14,Electronics,3.06,119
2025-10-24,Toys,3.24,113
2025-02-01,Home Appliances,2.0,62
2025-10-31,Electronics,1.12,78
2025-11-27,Home Appliances,3.98,135
2025-10-11,Home Appliances,2.55,153
2025-04-04,Home Appliances,2.21,68
2025-06-05,Home Appliances,0.81,111
2025-08-30,Furniture,4.29,166
2025-06-19,Home Appliances,0.89,142
2025-12-01,Home Appliances,1.48,91
2025-10-29,Electronics,4.28,122
2025-11-29,Home Appliances,1.06,103
2025-07-27,Electronics,4.89,141
2025-08-01,Electronics,2.95,166
2025-03-31,Electronics,0.56,154
2025-06-06,Home Appliances,3.54,130
2025-10-14,Home Appliances,3.02,67
2025-11-11,Furniture,1.71,100
2025-07-31,Furniture,2.99,73
2025-08-22,Electronics,2.14,133
2025-04-28,Toys,1.74,134
2025-05-13,Furniture,4.87,140
2025-10-02,Electronics,3.61,56
2025-07-10,Toys,3.31,64
2025-11-12,Electronics,0.6,140
2025-03-13,Electronics,1.59,98
2025-01-12,Furniture,3.94,191
2025-06-20,Electronics,4.27,154
2025-09-14,Toys,2.34,67
2025-07-24,Home Appliances,2.43,185
2025-09-09,Home Appliances,2.85,173
2025-08-05,Home Appliances,3.82,189
2025-04-16,Electronics,4.87,198
2025-08-07,Furniture,1.8,144
2025-11-30,Furniture,3.96,140
2025-04-28,Home Appliances,3.37,72
2025-02-14,Toys,2.37,52
2025-11-24,Toys,3.84,132
2025-12-25,Electronics,3.53,179
2025-07-24,Toys,2.52,116
2025-07-15,Home Appliances,1.38,135
2025-01-02,Toys,1.6,135
2025-01-07,Toys,0.66,193
2025-05-01,Furniture,2.27,139
2025-05-20,Electronics,2.06,137
2025-06-01,Electronics,2.44,163
2025-10-07,Toys,3.0,85
2025-02-02,Home Appliances,0.69,104
2025-06-23,Home Appliances,1.91,187
2025-01-07,Home Appliances,3.13,56
2025-03-19,Electronics,3.22,127
2025-02-21,Electronics,1.71,171
2025-09-14,Home Appliances,3.08,195
2025-06-26,Furniture,1.89,56
2025-11-16,Electronics,1.42,81
2025-11-25,Electronics,1.14,72
2025-12-28,Electronics,4.34,122
2025-03-24,Home Appliances,2.08,117
2025-07-12,Toys,3.44,96
2025-11-06,Home Appliances,4.51,172
2025-02-13,Toys,3.57,137
2025-10-17,Home Appliances,3.23,80
2025-08-22,Electronics,1.99,135
2025-09-16,Home Appliances,1.02,127
2025-11-03,Toys,3.54,113
2025-07-18,Home Appliances,0.84,52
2025-09-08,Toys,4.33,145
2025-12-13,Electronics,2.29,142
2025-08-06,Toys,1.13,90
2025-11-22,Furniture,4.38,111
2025-11-07,Electronics,1.16,103
2025-02-03,Home Appliances,0.55,59
2025-05-03,Electronics,2.39,90
2025-04-18,Home Appliances,0.91,92
2025-08-25,Furniture,2.26,176
2025-09-13,Electronics,1.5,151
2025-03-20,Toys,2.81,192
2025-09-12,Home Appliances,4.09,142
2025-04-20,Home Appliances,4.79,63
2025-02-24,Toys,4.88,102
2025-12-08,Furniture,4.09,63
2025-07-02,Electronics,2.68,73
2025-04-12,Electronics,2.44,108
2025-02-07,Furniture,2.29,199
2025-03-05,Furniture,4.92,67
2025-07-18,Home Appliances,0.8,160
2025-03-22,Home Appliances,1.12,136
2025-11-11,Home Appliances,1.14,101
2025-05-02,Home Appliances,2.33,68
2025-03-14,Electronics,1.76,137
2025-12-08,Toys,2.94,104
2025-05-11,Electronics,4.99,175
2025-11-18,Home Appliances,4.94,100
2025-11-09,Furniture,2.27,159
2025-09-15,Toys,1.17,188
2025-01-15,Electronics,3.43,123
2025-09-12,Furniture,1.65,154
2025-01-27,Toys,1.35,120
2025-04-25,Toys,3.89,188
2025-07-12,Home Appliances,4.4,110
2025-11-11,Electronics,2.93,171
2025-11-17,Home Appliances,1.84,178
2025-09-24,Home Appliances,2.46,54
2025-09-19,Toys,0.97,151
2025-07-14,Furniture,2.5,71
2025-03-05,Toys,3.19,103
2025-09-27,Furniture,1.8,150
2025-03-19,Electronics,3.56,148
2025-01-12,Home Appliances,1.9,76
2025-09-25,Toys,0.93,147
2025-10-04,Furniture,1.88,133
2025-06-22,Home Appliances,0.79,168
2025-12-25,Electronics,2.32,175
2025-03-10,Toys,3.15,95
2025-04-15,Home Appliances,2.1,160
2025-11-17,Electronics,1.27,84
2025-06-04,Home Appliances,3.36,100
2025-09-11,Electronics,1.53,121
2025-05-24,Toys,3.01,98
2025-09-15,Electronics,4.31,156
2025-11-05,Toys,4.0,148
2025-05-07,Furniture,2.59,151
2025-07-11,Electronics,0.91,188
2025-01-25,Furniture,4.45,173
2025-11-30,Electronics,3.32,164
2025-01-31,Home Appliances,3.46,147
2025-04-20,Furniture,4.06,170
2025-03-01,Electronics,1.9,117
2025-03-09,Furniture,3.35,149
2025-01-16,Electronics,0.56,63
2025-02-13,Home Appliances,1.25,172
2025-05-26,Home Appliances,1.94,187
2025-04-10,Electronics,2.26,121
2025-12-11,Furniture,3.8,179
2025-06-24,Furniture,2.8,135
2025-03-29,Electronics,2.8,88
2025-04-02,Furniture,4.01,113
2025-06-06,Toys,1.53,104
2025-01-07,Electronics,3.29,61
2025-12-04,Furniture,3.0,180
2025-08-23,Home Appliances,3.12,117
2025-12-25,Electronics,1.4,105
2025-10-15,Home Appliances,1.93,52
2025-12-13,Electronics,0.55,54
2025-11-26,Electronics,3.45,52
2025-03-22,Home Appliances,4.47,102
2025-01-09,Toys,1.43,185
2025-06-08,Furniture,2.68,80
2025-10-11,Electronics,1.46,104
2025-07-13,Electronics,1.23,109
2025-01-06,Electronics,2.4,100
2025-12-21,Toys,1.42,79
2025-04-06,Furniture,3.79,177
2025-03-27,Furniture,1.35,143
2025-02-19,Toys,3.35,83
2025-03-25,Toys,4.02,58
2025-02-13,Toys,3.81,108
2025-06-11,Furniture,2.25,87
2025-09-17,Toys,1.95,167
2025-08-02,Toys,0.89,119
2025-11-04,Home Appliances,2.86,108
2025-09-09,Toys,3.81,73
2025-01-19,Toys,3.29,139
2025-04-26,Furniture,1.17,71
2025-01-06,Furniture,1.94,83
2025-06-04,Home Appliances,2.37,156
2025-08-10,Toys,2.68,123
2025-06-03,Home Appliances,0.54,139
2025-09-21,Toys,3.64,200
2025-10-05,Electronics,4.06,59
2025-09-15,Furniture,3.09,50
2025-07-21,Electronics,2.85,172
2025-02-26,Electronics,1.81,107
2025-03-08,Toys,1.35,50
2025-09-14,Furniture,1.32,99
2025-09-27,Furniture,2.4,146
2025-05-24,Electronics,2.24,93
2025-11-24,Furniture,4.16,120
2025-02-19,Toys,2.1,182
2025-04-30,Toys,0.65,180
2025-05-29,Toys,4.08,74
2025-10-01,Electronics,2.99,128
2025-10-12,Toys,4.63,191
2025-10-06,Toys,1.19,196
2025-11-03,Furniture,1.59,123
2025-07-22,Home Appliances,1.95,188
2025-03-08,Toys,2.94,82
2025-04-02,Toys,3.3,168
2025-10-22,Electronics,0.8,122
2025-08-11,Toys,2.97,97
2025-09-06,Electronics,3.64,104
2025-02-12,Furniture,4.31,94
2025-12-20,Toys,2.83,75
2025-05-20,Home Appliances,3.31,194
2025-04-09,Furniture,0.64,131
2025-05-19,Furniture,0.72,161
2025-01-18,Furniture,4.07,157
2025-10-18,Toys,4.38,132
2025-11-06,Electronics,3.85,182
2025-04-10,Electronics,1.18,89
2025-04-02,Electronics,3.16,189
2025-06-10,Home Appliances,4.43,75
2025-01-19,Electronics,1.43,199
2025-06-01,Toys,2.22,123
2025-10-03,Furniture,4.8,72
2025-10-17,Toys,4.96,145
2025-03-24,Electronics,0.82,64
2025-02-23,Furniture,1.86,82
2025-12-09,Electronics,0.82,51
2025-10-23,Furniture,1.24,76
2025-04-10,Furniture,3.96,101
2025-11-06,Toys,0.62,71
2025-10-16,Home Appliances,4.07,184
2025-11-11,Home Appliances,4.54,177
2025-02-05,Home Appliances,3.15,198
2025-07-04,Toys,3.89,140
2025-03-25,Toys,1.36,193
2025-07-13,Home Appliances,1.39,134
2025-12-12,Toys,3.51,89
2025-09-12,Electronics,2.83,112
2025-07-27,Toys,4.15,183
2025-02-07,Toys,4.24,65
2025-02-03,Furniture,2.23,59
2025-10-09,Home Appliances,1.09,100
2025-05-26,Toys,1.34,114
2025-07-01,Toys,4.22,154
2025-03-23,Home Appliances,3.4,157
2025-06-21,Furniture,4.0,92
2025-05-09,Toys,4.76,168
2025-07-07,Toys,3.52,194
2025-07-16,Electronics,4.07,95
2025-06-28,Toys,2.13,142
2025-01-21,Toys,2.62,68
2025-06-03,Furniture,2.75,91
2025-07-04,Electronics,2.0,146
2025-08-02,Furniture,2.38,125
2025-11-18,Furniture,2.25,187
2025-12-21,Furniture,2.61,166
2025-05-31,Furniture,0.98,115
2025-08-24,Toys,3.44,118
2025-07-18,Electronics,0.82,156
2025-07-24,Home Appliances,1.42,134
2025-03-09,Home Appliances,0.58,176
2025-05-26,Furniture,2.08,120
2025-03-25,Electronics,4.96,77
2025-10-13,Home Appliances,3.25,151
2025-09-15,Home Appliances,2.97,104
2025-12-31,Electronics,2.37,112
2025-07-10,Furniture,3.1,152
2025-05-24,Toys,1.04,82
2025-11-26,Home Appliances,1.22,174
2025-09-30,Home Appliances,3.34,157
2025-06-17,Furniture,2.48,111
2025-12-20,Toys,2.35,56
2025-11-11,Home Appliances,0.89,131
2025-05-10,Toys,1.91,70
2025-01-24,Furniture,1.55,191
2025-05-15,Electronics,3.47,143
2025-06-16,Home Appliances,0.55,157
2025-04-01,Home Appliances,1.74,137
2025-07-06,Furniture,1.77,127
2025-06-30,Furniture,0.88,125
2025-12-26,Toys,2.7,193
2025-09-22,Home Appliances,2.1,158
2025-08-08,Electronics,3.46,137
2025-04-28,Toys,1.45,115
2025-10-02,Home Appliances,3.98,57
2025-04-01,Electronics,4.02,102
2025-06-26,Home Appliances,4.32,78
2025-06-28,Toys,0.56,69
2025-02-12,Toys,1.22,54
2025-03-24,Electronics,2.28,122
2025-05-29,Home Appliances,1.44,199
2025-07-07,Toys,1.1,83
2025-08-16,Furniture,2.63,86
2025-06-05,Furniture,3.41,117
2025-11-28,Home Appliances,4.13,115
2025-12-28,Toys,2.58,71
2025-01-18,Toys,3.47,175
2025-02-19,Furniture,4.84,127
2025-11-04,Furniture,2.22,93
2025-01-18,Home Appliances,1.23,165
2025-09-28,Furniture,0.68,77
2025-10-04,Electronics,4.03,70
2025-07-13,Electronics,2.72,95
2025-03-07,Toys,0.99,200
2025-11-13,Toys,2.64,59
2025-05-29,Furniture,1.83,163
2025-04-25,Home Appliances,4.45,91
2025-07-21,Electronics,3.28,136
2025-03-05,Toys,4.04,164
2025-11-16,Furniture,1.23,139
2025-05-08,Toys,2.03,164
2025-03-13,Furniture,3.86,80
2025-08-05,Electronics,1.87,144
2025-10-10,Furniture,1.18,66
2025-10-24,Toys,1.96,108
2025-06-18,Home Appliances,0.91,64
2025-08-17,Home Appliances,3.47,155
2025-01-19,Furniture,2.0,96
2025-08-05,Toys,4.12,149
2025-10-10,Furniture,0.92,52
2025-11-13,Home Appliances,1.2,156
2025-11-14,Electronics,2.55,120
2025-12-01,Toys,4.79,97
2025-01-25,Electronics,4.31,129
2025-03-05,Toys,3.37,150
2025-01-04,Furniture,0.92,168
2025-09-01,Toys,1.38,75
2025-03-05,Furniture,4.32,104
2025-07-09,Toys,2.46,181
2025-08-28,Toys,2.18,153
2025-12-22,Electronics,0.54,165
2025-02-05,Electronics,1.56,120
2025-02-05,Home Appliances,1.61,186
2025-11-02,Home Appliances,3.18,184
2025-05-10,Toys,3.45,133
2025-04-19,Toys,4.53,75
2025-08-02,Furniture,1.34,157
2025-06-13,Toys,1.1,90
2025-11-06,Electronics,3.2,123
2025-04-17,Toys,0.82,53
2025-04-13,Furniture,2.49,164
2025-03-17,Electronics,3.41,70
2025-06-28,Home Appliances,2.31,65
2025-10-28,Toys,1.45,143
2025-04-10,Toys,2.11,128
2025-12-22,Home Appliances,1.91,94
2025-01-23,Home Appliances,4.35,132
2025-05-28,Toys,1.51,197
2025-01-30,Furniture,1.81,98
2025-10-29,Electronics,2.68,143
2025-08-21,Toys,3.59,185
2025-04-11,Furniture,2.95,57
2025-08-02,Furniture,1.96,128
2025-09-21,Toys,4.59,142
2025-12-08,Furniture,4.43,55
2025-02-17,Electronics,3.23,167
2025-12-13,Electronics,2.21,127
2025-01-23,Electronics,0.92,57
2025-11-05,Furniture,1.5,192
2025-07-10,Electronics,1.6,152
2025-05-06,Furniture,4.61,148
2025-05-24,Home Appliances,0.58,146
2025-08-02,Furniture,2.97,180
2025-07-03,Electronics,1.28,71
2025-06-20,Electronics,4.87,87
2025-12-07,Toys,3.57,92
2025-02-05,Home Appliances,3.18,64
2025-05-28,Electronics,2.68,120
2025-07-03,Furniture,2.78,67
2025-06-09,Home Appliances,2.08,175
2025-04-03,Furniture,2.94,143
2025-11-25,Furniture,3.68,68
2025-09-27,Toys,3.01,169
2025-12-22,Toys,1.98,189
2025-02-15,Furniture,0.63,93
2025-03-28,Furniture,2.1,160
2025-02-21,Toys,2.58,116
2025-11-21,Electronics,4.62,86
2025-04-14,Furniture,0.88,170
2025-11-20,Toys,3.06,127
2025-08-22,Furniture,4.77,193
2025-03-04,Toys,2.91,81
2025-09-21,Toys,2.94,180
2025-03-15,Electronics,0.68,75
2025-11-28,Home Appliances,4.91,186
2025-01-18,Home Appliances,3.26,176
2025-12-19,Toys,3.14,132
2025-10-10,Home Appliances,0.55,147
2025-03-24,Home Appliances,4.75,60
2025-05-15,Furniture,2.36,69
2025-12-15,Toys,3.25,138
2025-09-21,Home Appliances,1.08,87
2025-10-08,Home Appliances,4.77,168
2025-12-06,Furniture,2.31,99
2025-06-23,Home Appliances,2.25,84
2025-10-15,Electronics,3.97,130
2025-12-04,Furniture,4.11,143
2025-10-29,Toys,3.5,111
2025-11-12,Toys,3.62,107
2025-12-31,Electronics,2.63,97
2025-12-25,Electronics,4.97,111
2025-06-13,Toys,2.62,72
2025-02-28,Furniture,3.74,59
2025-03-29,Furniture,4.94,91
2025-08-18,Home Appliances,2.14,129
2025-02-01,Home Appliances,3.77,121
2025-06-28,Furniture,2.72,142
2025-11-07,Furniture,4.19,80
2025-01-27,Furniture,2.24,91
2025-07-13,Toys,0.87,92
2025-07-17,Toys,1.8,79
2025-04-29,Toys,2.75,141
2025-03-09,Electronics,0.89,105
2025-04-05,Furniture,4.18,80
2025-04-20,Furniture,2.14,118
2025-08-25,Furniture,4.32,177
2025-09-20,Home Appliances,2.92,154
2025-09-30,Furniture,1.87,62
2025-02-15,Home Appliances,1.56,196
2025-12-29,Electronics,1.24,100
2025-12-14,Furniture,2.26,108
2025-08-05,Home Appliances,2.5,68
2025-06-16,Furniture,1.61,61
2025-11-22,Toys,3.82,114
2025-06-18,Electronics,1.54,71
2025-08-31,Furniture,4.33,155
2025-09-06,Electronics,2.71,159
2025-05-18,Electronics,3.46,164
2025-07-02,Home Appliances,1.07,89
2025-11-14,Electronics,3.41,181
2025-10-27,Furniture,3.99,99
2025-04-27,Home Appliances,3.08,123
2025-06-18,Furniture,3.83,102
2025-12-25,Furniture,4.85,125
2025-04-16,Toys,2.86,109
2025-02-14,Toys,4.92,67
2025-09-17,Toys,2.12,166
2025-11-27,Home Appliances,0.77,195
2025-06-05,Toys,1.28,56
2025-11-25,Furniture,2.6,127
2025-01-05,Electronics,2.34,142
2025-12-13,Electronics,0.99,167
2025-08-27,Furniture,2.94,56
2025-01-05,Furniture,3.58,110
2025-11-22,Electronics,2.95,115
2025-01-18,Furniture,3.51,172
2025-02-02,Home Appliances,3.77,61
2025-11-21,Furniture,3.11,116
2025-03-19,Furniture,2.87,63
2025-02-06,Electronics,1.15,111
2025-10-28,Furniture,1.98,101
2025-06-13,Furniture,4.93,104
2025-06-07,Home Appliances,2.22,99
2025-08-24,Furniture,4.3,163
2025-10-16,Electronics,2.03,193
2025-01-24,Furniture,1.56,154
2025-11-08,Electronics,1.16,100
2025-01-24,Furniture,3.36,96
2025-04-23,Electronics,2.26,68
2025-12-18,Toys,2.83,152
2025-05-28,Furniture,1.49,195
2025-08-02,Home Appliances,3.62,115
2025-10-13,Toys,4.93,105
2025-08-19,Electronics,4.04,163
2025-12-19,Furniture,3.31,146
2025-04-04,Electronics,3.58,129
2025-04-28,Electronics,0.53,194
2025-08-30,Furniture,1.11,167
2025-08-19,Home Appliances,4.34,179
2025-03-09,Electronics,2.2,111
2025-09-22,Home Appliances,3.14,73
2025-02-21,Electronics,4.03,184
2025-07-04,Toys,2.52,156
2025-09-12,Toys,1.4,185
2025-08-01,Toys,2.77,59
2025-11-07,Home Appliances,2.46,167
2025-07-23,Furniture,1.99,161
2025-09-17,Home Appliances,1.23,50
2025-08-13,Toys,1.62,65
2025-03-30,Furniture,3.99,160
2025-03-31,Furniture,3.72,98
2025-01-28,Home Appliances,3.16,68
2025-02-21,Home Appliances,2.2,136
2025-01-22,Home Appliances,0.56,171
2025-03-11,Furniture,3.57,143
2025-04-10,Home Appliances,3.4,105
2025-02-22,Toys,4.89,106
2025-12-17,Home Appliances,4.23,91
2025-09-04,Home Appliances,3.8,121
2025-09-14,Home Appliances,4.5,196
2025-08-05,Home Appliances,4.82,161
2025-12-06,Furniture,4.8,126
2025-03-16,Electronics,2.32,102
2025-03-29,Home Appliances,4.39,167
2025-11-01,Toys,0.58,82
2025-09-26,Furniture,1.36,170
2025-03-06,Home Appliances,0.53,88
2025-11-25,Furniture,3.99,144
2025-03-09,Home Appliances,2.99,171
2025-12-10,Electronics,1.34,109
2025-04-26,Electronics,3.56,181
2025-10-11,Toys,0.56,151
2025-08-05,Electronics,3.2,115
2025-05-10,Furniture,3.15,149
2025-07-23,Electronics,2.33,164
2025-09-21,Electronics,1.19,56
2025-10-06,Furniture,3.56,161
2025-01-15,Toys,3.41,186
2025-07-23,Furniture,2.31,115
2025-10-18,Toys,4.08,154
2025-11-23,Toys,1.19,75
2025-09-27,Furniture,2.77,169
2025-12-20,Home Appliances,1.32,156
2025-11-17,Toys,3.91,53
2025-04-12,Home Appliances,1.09,80
2025-04-17,Furniture,2.7,160
2025-05-05,Furniture,3.2,133
2025-06-10,Home Appliances,2.31,110
2025-04-02,Home Appliances,4.42,100
2025-04-19,Electronics,1.62,194
2025-11-22,Home Appliances,1.07,174
2025-12-30,Furniture,0.66,168
2025-10-21,Furniture,4.31,76
2025-11-19,Furniture,4.25,164
2025-12-24,Toys,2.69,71
2025-11-03,Toys,2.44,53
2025-12-23,Toys,3.3,92
2025-06-19,Furniture,2.13,106
2025-10-31,Home Appliances,4.07,176
2025-12-21,Toys,0.5,135
2025-10-17,Furniture,3.64,127
2025-05-06,Home Appliances,1.18,107
2025-10-17,Furniture,2.93,133
2025-08-02,Home Appliances,3.34,75
2025-09-08,Furniture,2.35,132
2025-04-03,Toys,1.3,167
2025-10-16,Electronics,0.95,155
2025-04-29,Toys,2.73,58
2025-11-06,Furniture,4.78,97
2025-01-20,Toys,1.93,166
2025-01-28,Electronics,2.8,172
2025-12-16,Furniture,3.2,87
2025-08-13,Home Appliances,2.8,108
2025-10-11,Electronics,3.44,155
2025-09-10,Home Appliances,3.24,80
2025-08-14,Home Appliances,0.51,92
2025-09-02,Electronics,2.04,129
2025-12-10,Electronics,3.59,155
2025-02-17,Toys,4.75,145
2025-10-13,Furniture,1.01,63
2025-03-03,Electronics,2.09,149
2025-05-13,Furniture,4.77,70
2025-03-19,Electronics,2.63,168
2025-06-12,Electronics,1.54,77
2025-11-29,Home Appliances,2.72,120
2025-07-12,Toys,4.71,78
2025-09-23,Home Appliances,4.22,65
2025-07-04,Furniture,2.06,168
2025-02-28,Home Appliances,4.0,105
2025-02-06,Electronics,1.98,176
2025-05-22,Electronics,0.59,118
2025-07-23,Furniture,2.8,178
2025-09-30,Toys,1.45,50
2025-02-04,Home Appliances,3.1,110
2025-11-20,Toys,2.87,169
2025-11-09,Electronics,1.16,194
2025-04-12,Toys,4.21,171
2025-05-14,Furniture,4.62,71
2025-01-21,Electronics,2.15,132
2025-12-04,Toys,4.89,76
2025-11-24,Toys,2.64,99
2025-02-11,Furniture,4.07,77
2025-02-01,Electronics,3.28,128
2025-07-21,Home Appliances,2.7,190
2025-07-09,Toys,3.34,177
2025-10-16,Furniture,1.11,145
2025-08-30,Furniture,2.79,191
2025-03-19,Electronics,3.81,87
2025-01-14,Home Appliances,1.88,83
2025-10-11,Toys,1.48,190
2025-09-25,Toys,4.66,114
2025-04-02,Furniture,3.18,197
2025-08-03,Toys,2.62,149
2025-01-23,Toys,4.05,175
2025-10-10,Electronics,2.97,108
2025-02-20,Home Appliances,3.22,114
2025-06-29,Toys,1.07,51
2025-07-15,Furniture,1.61,181
2025-01-07,Electronics,2.92,168
2025-09-06,Home Appliances,4.58,198
2025-01-26,Home Appliances,3.07,53
2025-05-15,Electronics,4.01,82
2025-02-19,Furniture,1.02,173
2025-06-01,Electronics,1.84,145
2025-08-12,Toys,2.08,155
2025-05-05,Electronics,3.67,116
2025-08-28,Electronics,4.3,154
2025-05-12,Home Appliances,3.78,66
2025-11-27,Furniture,1.17,120
2025-08-07,Toys,3.27,54
2025-11-24,Electronics,0.51,114
2025-12-06,Toys,1.68,66
2025-09-22,Home Appliances,4.67,114
2025-09-23,Furniture,1.54,131
2025-06-10,Furniture,2.48,110
2025-11-29,Toys,1.92,164
2025-01-15,Furniture,4.29,149
2025-12-05,Electronics,2.54,85
2025-07-27,Home Appliances,4.24,176
2025-05-18,Electronics,1.21,108
2025-12-10,Home Appliances,1.46,116
2025-10-16,Home Appliances,3.17,111
2025-04-24,Furniture,4.89,127
2025-11-20,Furniture,2.03,82
2025-09-18,Home Appliances,1.59,89
2025-01-07,Toys,2.82,135
2025-07-26,Toys,2.83,63
2025-11-02,Electronics,0.72,108
2025-07-22,Home Appliances,3.73,194
2025-05-03,Electronics,1.13,182
2025-02-02,Home Appliances,3.9,96
2025-05-07,Electronics,0.56,161
2025-06-10,Furniture,2.28,193
2025-02-25,Home Appliances,3.67,168
2025-06-01,Furniture,3.38,161
2025-01-24,Furniture,1.82,86
2025-06-07,Home Appliances,2.9,162
2025-01-19,Electronics,1.28,88
2025-08-07,Toys,3.67,132
2025-01-03,Toys,2.13,117
2025-07-03,Furniture,2.71,61
2025-07-03,Home Appliances,2.81,153
2025-04-17,Toys,4.74,91
2025-03-11,Home Appliances,1.98,84
2025-05-23,Electronics,1.41,197
2025-02-24,Toys,4.68,82
2025-08-03,Toys,3.05,157
2025-01-19,Toys,3.8,162
2025-03-26,Furniture,4.52,145
2025-12-13,Electronics,1.95,64
2025-10-21,Toys,4.7,64
2025-06-03,Furniture,1.25,67
2025-02-05,Home Appliances,3.94,84
2025-03-24,Toys,3.84,188
2025-06-12,Toys,2.58,189
2025-12-11,Home Appliances,4.49,183
2025-01-15,Electronics,4.62,87
2025-10-01,Home Appliances,3.13,183
