Date,Competitor,Product,Quantity,Revenue
2025-03-01,CompX,Widget C,5,125
2025-05-04,CompX,Widget A,27,351
2025-11-17,CompX,Widget D,10,280
2025-12-14,CompX,Widget C,41,492
2025-12-06,CompY,Widget D,16,768
2025-01-16,CompZ,Widget A,14,504
2025-05-04,CompX,Widget E,47,1692
2025-07-10,CompY,Widget D,49,2401
2025-12-22,CompY,Widget D,12,444
2025-08-26,CompY,Widget D,50,1700
2025-06-30,CompX,Widget D,17,833
2025-08-05,CompX,Widget C,19,684
2025-02-27,CompX,Widget D,33,1122
2025-01-05,CompX,Widget E,33,957
2025-09-06,CompX,Widget E,24,1176
2025-01-16,CompZ,Widget B,14,504
2025-01-07,CompY,Widget D,38,760
2025-04-11,CompY,Widget B,50,1200
2025-04-14,CompX,Widget D,8,176
2025-11-11,CompX,Widget B,24,696
2025-06-30,CompX,Widget A,37,1221
2025-01-15,CompZ,Widget B,40,1480
2025-06-08,CompZ,Widget E,35,875
2025-03-25,CompY,Widget E,50,1250
2025-03-12,CompZ,Widget A,28,616
2025-02-24,CompX,Widget E,48,1008
2025-11-06,CompZ,Widget D,41,861
2025-01-30,CompX,Widget C,38,798
2025-12-19,CompX,Widget C,24,792
2025-12-26,CompZ,Widget D,5,240
2025-09-07,CompX,Widget D,35,1505
2025-09-02,CompX,Widget C,6,138
2025-06-13,CompY,Widget B,25,925
2025-02-27,CompZ,Widget A,2,68
2025-02-07,CompX,Widget D,26,364
2025-02-09,CompZ,Widget C,30,780
2025-10-06,CompY,Widget D,26,832
2025-12-05,CompZ,Widget C,7,105
2025-04-29,CompX,Widget C,29,348
2025-02-11,CompY,Widget B,25,600
2025-03-24,CompX,Widget C,45,990
2025-09-18,CompY,Widget C,21,231
2025-03-18,CompY,Widget E,47,564
2025-05-15,CompY,Widget B,44,1320
2025-04-22,CompX,Widget A,25,775
2025-06-30,CompZ,Widget E,39,390
2025-03-08,CompX,Widget C,41,1353
2025-04-10,CompX,Widget B,47,752
2025-04-09,CompX,Widget B,49,2058
2025-03-16,CompZ,Widget E,27,1053
2025-12-29,CompZ,Widget C,22,220
2025-09-02,CompX,Widget B,44,1232
2025-07-15,CompY,Widget A,33,1353
2025-03-15,CompY,Widget C,15,660
2025-03-26,CompY,Widget A,5,160
2025-02-24,CompX,Widget D,9,270
2025-07-16,CompX,Widget E,2,94
2025-10-25,CompX,Widget C,14,434
2025-03-29,CompY,Widget D,50,2050
2025-07-30,CompZ,Widget E,20,400
2025-04-25,CompX,Widget B,23,460
2025-01-28,CompZ,Widget C,36,1800
2025-06-05,CompZ,Widget D,5,245
2025-08-14,CompZ,Widget B,47,2068
2025-12-12,CompZ,Widget C,5,170
2025-01-31,CompY,Widget E,17,391
2025-12-11,CompZ,Widget A,40,1040
2025-07-07,CompY,Widget E,45,1665
2025-10-03,CompY,Widget A,42,1218
2025-04-09,CompX,Widget E,15,360
2025-05-03,CompZ,Widget E,34,850
2025-06-20,CompZ,Widget E,48,576
2025-07-17,CompX,Widget E,24,408
2025-04-25,CompX,Widget A,17,748
2025-04-19,CompX,Widget B,29,1073
2025-12-17,CompZ,Widget C,12,324
2025-04-26,CompZ,Widget D,17,595
2025-01-21,CompX,Widget D,5,185
2025-12-24,CompZ,Widget B,27,810
2025-06-29,CompX,Widget E,47,1645
2025-06-12,CompY,Widget C,47,470
2025-10-23,CompX,Widget B,2,70
2025-01-06,CompY,Widget B,48,816
2025-03-06,CompZ,Widget B,36,1404
2025-09-13,CompX,Widget C,42,2100
2025-06-26,CompX,Widget C,37,1776
2025-08-31,CompZ,Widget A,12,120
2025-09-14,CompY,Widget C,10,120
2025-01-31,CompX,Widget A,1,22
2025-05-16,CompX,Widget A,9,414
2025-06-10,CompZ,Widget E,9,432
2025-06-08,CompX,Widget D,3,84
2025-08-25,CompX,Widget D,4,148
2025-09-28,CompZ,Widget E,9,405
2025-09-07,CompY,Widget C,6,174
2025-07-15,CompX,Widget B,22,506
2025-05-30,CompZ,Widget B,1,28
2025-01-28,CompZ,Widget E,34,1428
2025-12-18,CompX,Widget D,26,260
2025-07-04,CompY,Widget D,38,1444
2025-07-24,CompZ,Widget D,22,374
2025-04-15,CompX,Widget A,28,1316
2025-07-19,CompY,Widget C,15,720
2025-05-30,CompZ,Widget E,32,1376
2025-04-05,CompZ,Widget A,38,950
2025-06-18,CompZ,Widget A,3,120
2025-03-25,CompX,Widget E,44,1804
2025-02-18,CompY,Widget A,23,276
2025-08-30,CompY,Widget C,17,306
2025-05-05,CompX,Widget E,43,860
2025-12-25,CompZ,Widget E,45,1620
2025-12-19,CompX,Widget B,10,380
2025-04-10,CompX,Widget B,34,1496
2025-07-20,CompX,Widget C,8,120
2025-10-07,CompX,Widget B,17,816
2025-08-07,CompY,Widget D,33,528
2025-10-26,CompX,Widget B,12,384
2025-08-19,CompX,Widget A,15,705
2025-11-30,CompZ,Widget A,32,608
2025-01-21,CompY,Widget D,22,858
2025-07-24,CompY,Widget E,37,1443
2025-05-29,CompY,Widget D,8,104
2025-01-10,CompX,Widget C,44,1144
2025-01-02,CompY,Widget B,26,806
2025-03-06,CompY,Widget A,32,544
2025-08-21,CompZ,Widget B,43,516
2025-02-19,CompY,Widget A,30,480
2025-09-09,CompZ,Widget C,46,1748
2025-05-26,CompY,Widget A,17,323
2025-03-13,CompX,Widget B,9,270
2025-07-09,CompY,Widget A,7,154
2025-12-20,CompX,Widget B,34,1190
2025-06-01,CompX,Widget C,10,300
2025-12-10,CompY,Widget C,41,615
2025-06-22,CompY,Widget E,38,1786
2025-03-22,CompX,Widget E,3,42
2025-11-04,CompX,Widget E,16,576
2025-06-28,CompY,Widget B,17,238
2025-05-22,CompY,Widget A,21,756
2025-07-13,CompY,Widget A,1,33
2025-11-08,CompY,Widget B,29,667
2025-06-20,CompY,Widget E,19,532
2025-12-20,CompY,Widget E,20,940
2025-02-12,CompX,Widget A,17,629
2025-04-26,CompX,Widget B,38,988
2025-04-16,CompZ,Widget C,2,90
2025-01-23,CompY,Widget E,49,1274
2025-09-15,CompZ,Widget A,18,792
2025-03-28,CompX,Widget A,44,1320
2025-12-16,CompY,Widget C,2,38
2025-01-06,CompZ,Widget D,48,1632
2025-05-14,CompZ,Widget A,2,72
2025-07-01,CompY,Widget E,19,931
2025-05-22,CompY,Widget B,35,770
2025-11-04,CompZ,Widget B,11,275
2025-02-01,CompZ,Widget B,38,1596
2025-05-23,CompY,Widget C,15,675
2025-11-17,CompX,Widget B,13,598
2025-09-07,CompX,Widget D,22,968
2025-11-14,CompY,Widget A,25,1075
2025-01-31,CompZ,Widget C,42,924
2025-04-10,CompZ,Widget D,40,1760
2025-03-01,CompZ,Widget E,44,836
2025-02-26,CompX,Widget B,11,473
2025-06-16,CompX,Widget E,36,1584
2025-01-12,CompY,Widget B,9,369
2025-08-07,CompX,Widget E,15,615
2025-11-26,CompX,Widget B,42,924
2025-06-06,CompZ,Widget B,45,450
2025-08-26,CompZ,Widget C,44,1496
2025-04-01,CompX,Widget A,5,165
2025-03-08,CompZ,Widget A,28,756
2025-02-22,CompX,Widget A,48,768
2025-11-25,CompZ,Widget E,34,612
2025-08-01,CompY,Widget E,15,720
2025-11-26,CompX,Widget E,37,666
2025-01-18,CompY,Widget E,19,323
2025-04-25,CompY,Widget E,40,920
2025-03-19,CompZ,Widget E,48,1536
2025-11-30,CompY,Widget A,25,1050
2025-02-18,CompY,Widget B,36,612
2025-06-09,CompY,Widget C,22,946
2025-03-20,CompY,Widget E,36,1152
2025-06-10,CompZ,Widget D,32,1600
2025-12-09,CompZ,Widget A,8,296
2025-06-23,CompX,Widget D,14,560
2025-09-02,CompX,Widget C,39,1014
2025-04-27,CompZ,Widget C,5,155
2025-04-25,CompX,Widget D,9,396
2025-09-02,CompX,Widget C,10,340
2025-06-27,CompY,Widget E,1,24
2025-10-15,CompZ,Widget A,1,48
2025-07-27,CompZ,Widget C,17,765
2025-03-02,CompX,Widget E,45,495
2025-06-04,CompY,Widget C,2,56
2025-11-26,CompZ,Widget D,21,399
2025-08-01,CompX,Widget B,29,1334
2025-09-01,CompZ,Widget B,43,1290
2025-01-02,CompY,Widget A,26,494
2025-07-30,CompZ,Widget A,9,126
2025-03-28,CompY,Widget D,10,190
2025-12-30,CompX,Widget D,45,1170
2025-08-16,CompZ,Widget E,13,533
2025-02-09,CompZ,Widget B,48,1728
2025-10-18,CompX,Widget A,20,1000
2025-10-30,CompZ,Widget E,9,162
2025-06-22,CompY,Widget A,28,952
2025-11-25,CompY,Widget E,12,600
2025-09-19,CompY,Widget A,50,1050
2025-01-08,CompY,Widget C,12,360
2025-06-16,CompY,Widget D,47,2021
2025-11-05,CompY,Widget E,16,192
2025-02-02,CompY,Widget A,3,141
2025-11-19,CompZ,Widget C,14,168
2025-03-28,CompZ,Widget C,31,1178
2025-01-09,CompX,Widget E,6,96
2025-03-06,CompX,Widget D,38,836
2025-07-25,CompX,Widget E,18,414
2025-07-15,CompX,Widget A,2,78
2025-12-25,CompX,Widget D,42,1260
2025-12-10,CompX,Widget D,22,330
2025-11-29,CompZ,Widget D,16,448
2025-10-19,CompY,Widget C,31,527
2025-12-11,CompX,Widget C,20,880
2025-12-16,CompY,Widget A,11,198
2025-12-10,CompY,Widget E,32,1440
2025-12-13,CompY,Widget A,44,1320
2025-03-26,CompY,Widget E,6,150
2025-07-30,CompZ,Widget B,18,846
2025-06-30,CompZ,Widget D,30,300
2025-02-25,CompX,Widget D,38,494
2025-03-24,CompZ,Widget E,20,960
2025-09-01,CompZ,Widget A,38,722
2025-05-09,CompZ,Widget A,44,1320
2025-11-07,CompX,Widget D,4,96
2025-06-16,CompY,Widget B,26,962
2025-04-06,CompX,Widget E,40,1920
2025-10-21,CompX,Widget A,28,1008
2025-12-04,CompZ,Widget B,5,160
2025-08-20,CompX,Widget D,2,66
2025-03-18,CompZ,Widget D,37,629
2025-09-07,CompZ,Widget C,33,528
2025-03-19,CompY,Widget D,12,444
2025-09-13,CompX,Widget D,34,1122
2025-09-08,CompY,Widget C,33,1155
2025-04-20,CompY,Widget A,28,1400
2025-01-11,CompY,Widget E,39,429
2025-03-03,CompZ,Widget C,10,350
2025-04-17,CompY,Widget A,20,220
2025-07-15,CompX,Widget A,27,1296
2025-05-20,CompY,Widget B,9,288
2025-10-04,CompZ,Widget C,6,144
2025-11-04,CompY,Widget B,48,2352
2025-02-06,CompX,Widget D,45,1395
2025-10-17,CompX,Widget C,20,620
2025-07-08,CompZ,Widget B,5,180
2025-12-25,CompZ,Widget C,35,420
2025-06-17,CompZ,Widget B,37,1702
2025-08-17,CompX,Widget D,21,945
2025-03-07,CompY,Widget B,2,28
2025-01-24,CompX,Widget A,36,864
2025-08-13,CompX,Widget C,10,290
2025-07-26,CompX,Widget D,14,378
2025-12-22,CompY,Widget D,33,1518
2025-12-04,CompZ,Widget D,33,1650
2025-08-16,CompY,Widget A,5,55
2025-12-06,CompZ,Widget E,27,756
2025-12-23,CompZ,Widget E,29,609
2025-11-26,CompY,Widget B,19,361
2025-11-09,CompX,Widget C,19,228
2025-12-31,CompZ,Widget E,13,377
2025-03-21,CompY,Widget A,13,286
2025-12-30,CompX,Widget A,36,756
2025-05-10,CompZ,Widget C,37,1813
2025-10-26,CompZ,Widget A,19,798
2025-12-02,CompY,Widget B,20,520
2025-02-19,CompY,Widget D,42,1050
2025-10-08,CompZ,Widget C,47,1316
2025-01-17,CompX,Widget E,46,2208
2025-04-20,CompX,Widget D,43,774
2025-08-09,CompZ,Widget C,7,112
2025-12-24,CompX,Widget C,5,175
2025-12-17,CompY,Widget A,12,480
2025-03-01,CompX,Widget D,15,555
2025-12-26,CompY,Widget B,47,611
2025-06-05,CompZ,Widget E,43,1290
2025-04-17,CompX,Widget A,9,216
2025-04-26,CompZ,Widget C,11,363
2025-09-01,CompY,Widget E,43,1677
2025-01-31,CompX,Widget E,41,1763
2025-06-30,CompX,Widget A,32,608
2025-07-08,CompZ,Widget D,41,1722
2025-12-10,CompY,Widget D,13,624
2025-01-12,CompZ,Widget E,12,336
2025-04-11,CompX,Widget B,18,450
2025-02-02,CompX,Widget E,47,705
2025-11-05,CompZ,Widget E,8,160
2025-09-16,CompX,Widget B,27,837
2025-05-20,CompY,Widget B,17,204
2025-04-22,CompZ,Widget B,11,363
2025-02-12,CompX,Widget A,29,957
2025-12-24,CompX,Widget C,14,238
2025-10-11,CompY,Widget B,31,496
2025-06-08,CompX,Widget E,16,592
2025-09-14,CompX,Widget C,34,1360
2025-04-26,CompZ,Widget B,43,946
2025-01-11,CompZ,Widget C,16,160
2025-07-04,CompZ,Widget E,15,705
2025-05-20,CompY,Widget C,17,680
2025-08-12,CompX,Widget D,28,784
2025-07-11,CompX,Widget B,33,792
2025-10-07,CompZ,Widget B,10,170
2025-05-15,CompX,Widget C,38,760
2025-08-28,CompX,Widget A,8,360
2025-12-29,CompZ,Widget E,21,483
2025-03-22,CompX,Widget E,41,615
2025-09-06,CompY,Widget E,8,384
2025-04-11,CompZ,Widget E,16,352
2025-12-08,CompZ,Widget D,38,456
2025-02-27,CompY,Widget D,37,888
2025-09-16,CompZ,Widget B,1,11
2025-10-22,CompX,Widget E,29,725
2025-04-12,CompX,Widget B,21,735
2025-05-27,CompY,Widget A,24,744
2025-10-08,CompY,Widget E,6,156
2025-10-08,CompX,Widget C,44,2156
2025-01-21,CompX,Widget B,13,403
2025-02-19,CompY,Widget C,33,891
2025-04-12,CompX,Widget E,20,680
2025-09-11,CompY,Widget C,32,608
2025-10-11,CompY,Widget B,9,288
2025-04-15,CompX,Widget A,16,592
2025-05-31,CompX,Widget D,43,817
2025-09-14,CompZ,Widget C,19,646
2025-11-29,CompY,Widget B,26,390
2025-04-11,CompY,Widget B,37,1591
2025-04-06,CompX,Widget B,44,1584
2025-08-21,CompX,Widget A,2,98
2025-03-04,CompZ,Widget B,17,170
2025-11-14,CompZ,Widget A,18,468
2025-02-01,CompZ,Widget A,2,56
2025-03-19,CompZ,Widget C,50,2000
2025-10-29,CompY,Widget B,36,468
2025-10-07,CompY,Widget D,36,900
2025-03-20,CompZ,Widget E,45,1305
2025-09-05,CompY,Widget D,44,528
2025-02-12,CompX,Widget C,14,378
2025-08-17,CompZ,Widget B,4,60
2025-03-23,CompX,Widget D,28,1400
2025-08-21,CompZ,Widget D,23,598
2025-03-19,CompX,Widget D,13,416
2025-06-28,CompZ,Widget C,29,551
2025-08-23,CompX,Widget E,35,735
2025-12-09,CompZ,Widget E,44,1276
2025-04-21,CompZ,Widget B,42,714
2025-07-23,CompY,Widget E,25,700
2025-08-08,CompX,Widget E,46,1840
2025-03-05,CompZ,Widget B,37,481
2025-05-06,CompY,Widget E,47,1833
2025-01-13,CompX,Widget C,46,1886
2025-04-24,CompY,Widget A,19,323
2025-08-12,CompX,Widget E,20,1000
2025-08-03,CompZ,Widget E,38,1748
2025-02-03,CompX,Widget B,32,576
2025-08-15,CompZ,Widget B,7,175
2025-04-06,CompZ,Widget A,1,36
2025-11-10,CompX,Widget A,21,1008
2025-06-15,CompY,Widget C,50,2450
2025-10-30,CompX,Widget B,1,31
2025-02-17,CompX,Widget E,15,615
2025-09-23,CompX,Widget E,8,368
2025-01-30,CompX,Widget C,32,1312
2025-03-03,CompX,Widget C,26,1222
2025-06-14,CompY,Widget B,50,2350
2025-03-05,CompX,Widget A,23,1058
2025-09-18,CompX,Widget D,30,390
2025-09-02,CompX,Widget D,27,1215
2025-10-21,CompZ,Widget D,43,1247
2025-11-23,CompX,Widget C,13,286
2025-11-18,CompZ,Widget B,33,759
2025-04-07,CompY,Widget A,23,414
2025-01-07,CompY,Widget D,12,396
2025-09-25,CompX,Widget C,49,2009
2025-01-26,CompX,Widget E,21,420
2025-04-11,CompZ,Widget A,7,196
2025-07-03,CompZ,Widget C,3,30
2025-01-28,CompY,Widget D,38,1748
2025-12-25,CompY,Widget C,9,90
2025-02-08,CompY,Widget B,50,2000
2025-05-31,CompX,Widget A,30,540
2025-08-12,CompZ,Widget A,39,1482
2025-10-25,CompZ,Widget E,3,45
2025-12-30,CompX,Widget D,1,33
2025-08-19,CompZ,Widget B,49,2303
2025-03-08,CompX,Widget B,20,860
2025-06-27,CompZ,Widget C,43,1333
2025-11-15,CompZ,Widget D,25,600
2025-06-16,CompY,Widget A,37,1517
2025-01-02,CompZ,Widget C,20,700
2025-12-19,CompZ,Widget D,13,195
2025-04-02,CompX,Widget D,12,348
2025-04-05,CompX,Widget A,41,1599
2025-08-06,CompX,Widget A,8,288
2025-12-17,CompX,Widget E,19,665
2025-05-16,CompZ,Widget B,8,384
2025-02-27,CompY,Widget A,24,696
2025-05-22,CompY,Widget D,19,380
2025-04-12,CompZ,Widget C,28,532
2025-04-24,CompX,Widget A,12,432
2025-03-01,CompZ,Widget B,22,616
2025-11-24,CompX,Widget C,2,24
2025-03-30,CompX,Widget C,26,520
2025-09-28,CompY,Widget A,16,672
2025-11-23,CompZ,Widget D,26,1014
2025-03-19,CompY,Widget D,38,1786
2025-04-14,CompZ,Widget E,32,544
2025-07-08,CompY,Widget C,7,350
2025-11-04,CompY,Widget B,13,390
2025-04-01,CompZ,Widget C,25,325
2025-12-15,CompX,Widget B,25,1000
2025-01-28,CompX,Widget E,10,310
2025-08-15,CompY,Widget D,22,286
2025-02-22,CompY,Widget E,41,2050
2025-12-11,CompX,Widget A,44,1628
2025-06-19,CompX,Widget D,25,725
2025-06-26,CompY,Widget C,49,1617
2025-08-09,CompX,Widget B,41,1230
2025-03-19,CompZ,Widget E,37,370
2025-02-17,CompZ,Widget C,1,37
2025-12-06,CompX,Widget C,1,15
2025-02-23,CompX,Widget C,19,266
2025-04-22,CompY,Widget A,43,2021
2025-10-07,CompX,Widget D,5,100
2025-12-28,CompX,Widget D,8,272
2025-06-12,CompX,Widget B,24,552
2025-06-28,CompY,Widget D,28,1064
2025-07-08,CompX,Widget A,33,363
2025-09-18,CompX,Widget E,48,2400
2025-07-10,CompY,Widget C,49,1862
2025-10-24,CompY,Widget B,32,1088
2025-04-29,CompX,Widget B,47,1880
2025-04-26,CompZ,Widget D,25,450
2025-05-05,CompZ,Widget B,13,338
2025-08-28,CompY,Widget D,24,408
2025-06-30,CompZ,Widget C,47,2115
2025-07-01,CompX,Widget E,26,260
2025-10-26,CompX,Widget A,9,279
2025-07-02,CompY,Widget A,14,392
2025-12-02,CompX,Widget B,36,1044
2025-04-04,CompZ,Widget D,26,598
2025-06-01,CompY,Widget A,4,92
2025-05-25,CompZ,Widget B,23,851
2025-01-05,CompY,Widget E,32,512
2025-03-03,CompX,Widget E,7,308
2025-02-03,CompX,Widget B,39,702
2025-06-13,CompX,Widget D,40,1960
2025-08-19,CompY,Widget A,31,1054
2025-09-23,CompY,Widget A,12,528
2025-07-30,CompX,Widget E,10,380
2025-10-25,CompZ,Widget A,22,264
2025-07-06,CompZ,Widget A,50,2400
2025-02-17,CompX,Widget D,49,2156
2025-01-18,CompZ,Widget A,45,1800
2025-01-13,CompX,Widget A,48,576
2025-05-25,CompY,Widget E,9,297
2025-08-21,CompX,Widget D,31,1178
2025-08-13,CompZ,Widget A,49,1813
2025-12-26,CompZ,Widget E,1,33
2025-10-15,CompZ,Widget B,21,273
2025-01-10,CompZ,Widget E,18,702
2025-06-12,CompX,Widget C,35,350
2025-09-29,CompX,Widget C,21,441
2025-05-30,CompZ,Widget C,25,325
2025-02-09,CompX,Widget B,38,1330
2025-10-04,CompY,Widget C,36,1224
2025-10-03,CompY,Widget A,5,190
2025-04-28,CompY,Widget D,19,570
2025-08-04,CompZ,Widget B,28,532
2025-02-06,CompX,Widget A,17,527
2025-12-27,CompY,Widget C,14,350
2025-12-15,CompZ,Widget B,3,36
2025-03-03,CompY,Widget C,16,432
2025-07-06,CompZ,Widget C,41,451
2025-04-05,CompZ,Widget E,10,470
2025-03-13,CompX,Widget C,6,156
2025-08-13,CompZ,Widget A,2,40
2025-12-28,CompZ,Widget D,43,1462
2025-07-14,CompZ,Widget E,20,780
2025-02-04,CompX,Widget B,5,70
2025-09-24,CompZ,Widget B,47,1175
2025-06-05,CompX,Widget C,23,690
2025-04-23,CompY,Widget B,37,592
2025-08-22,CompX,Widget C,31,651
2025-01-02,CompY,Widget C,27,486
2025-08-15,CompY,Widget B,26,754
2025-07-11,CompZ,Widget D,39,1638
2025-07-03,CompY,Widget C,16,160
2025-03-01,CompZ,Widget E,43,1419
2025-12-01,CompZ,Widget C,47,2303
2025-05-27,CompZ,Widget C,28,1400
2025-07-01,CompZ,Widget A,39,1443
2025-10-06,CompY,Widget E,43,1548
2025-03-24,CompZ,Widget C,10,370
2025-08-25,CompX,Widget C,16,752
2025-12-27,CompX,Widget B,21,609
2025-08-31,CompZ,Widget B,8,392
2025-06-19,CompZ,Widget A,33,396
2025-01-06,CompZ,Widget A,2,28
2025-11-02,CompX,Widget B,41,1435
2025-01-10,CompZ,Widget E,33,1452
2025-11-18,CompZ,Widget D,10,230
2025-06-06,CompZ,Widget A,23,253
2025-06-01,CompX,Widget E,3,129
2025-01-01,CompZ,Widget E,6,282
2025-11-21,CompZ,Widget A,27,513
2025-04-02,CompZ,Widget D,39,858
2025-10-22,CompX,Widget D,22,418
2025-07-25,CompY,Widget B,28,476
2025-04-03,CompY,Widget D,23,920
2025-11-03,CompZ,Widget B,18,324
2025-12-26,CompY,Widget B,8,200
2025-02-06,CompX,Widget B,30,1440
2025-11-17,CompZ,Widget B,16,720
2025-03-14,CompZ,Widget B,46,1518
2025-05-02,CompZ,Widget D,17,272
2025-12-19,CompZ,Widget C,26,624
2025-12-17,CompY,Widget B,45,1440
2025-12-07,CompX,Widget D,3,30
2025-03-17,CompY,Widget B,49,1764
2025-08-08,CompZ,Widget B,5,245
2025-12-11,CompX,Widget C,25,300
2025-06-14,CompZ,Widget D,2,100
2025-06-16,CompZ,Widget E,29,609
2025-03-30,CompX,Widget C,1,41
2025-10-19,CompX,Widget B,36,1800
2025-07-13,CompY,Widget B,14,196
2025-11-04,CompY,Widget A,4,136
2025-01-16,CompZ,Widget B,5,95
2025-10-04,CompX,Widget E,3,81
2025-10-31,CompX,Widget E,45,2160
2025-04-07,CompX,Widget A,9,423
2025-05-19,CompX,Widget B,14,490
2025-07-06,CompX,Widget B,4,100
2025-09-19,CompY,Widget D,11,154
2025-09-18,CompZ,Widget C,40,1280
2025-01-13,CompZ,Widget B,21,798
2025-09-10,CompX,Widget B,5,80
2025-02-03,CompY,Widget D,2,64
2025-11-18,CompZ,Widget B,22,1100
2025-03-18,CompX,Widget A,15,585
2025-03-21,CompZ,Widget A,43,1376
2025-10-15,CompY,Widget B,13,481
2025-05-26,CompX,Widget B,20,520
2025-03-21,CompZ,Widget C,13,637
2025-12-02,CompX,Widget B,27,594
2025-11-16,CompZ,Widget E,49,1764
2025-12-22,CompY,Widget A,38,418
2025-03-03,CompZ,Widget C,3,123
2025-08-19,CompZ,Widget E,17,476
2025-10-05,CompX,Widget D,8,304
2025-11-14,CompY,Widget D,49,1323
2025-12-02,CompX,Widget C,45,1755
2025-01-08,CompZ,Widget B,41,984
2025-12-07,CompZ,Widget B,35,735
2025-05-25,CompZ,Widget D,18,648
2025-05-05,CompY,Widget B,16,368
2025-09-03,CompY,Widget E,20,320
2025-11-12,CompZ,Widget E,26,1248
2025-05-23,CompY,Widget C,48,2160
2025-07-26,CompZ,Widget B,9,414
2025-12-29,CompY,Widget A,11,242
2025-09-15,CompX,Widget A,10,420
2025-07-07,CompY,Widget A,17,391
2025-03-02,CompX,Widget D,11,330
2025-03-08,CompX,Widget A,5,115
2025-03-19,CompZ,Widget C,21,567
2025-11-30,CompX,Widget C,12,240
2025-10-09,CompY,Widget A,46,920
2025-06-21,CompX,Widget C,25,750
2025-06-10,CompY,Widget D,11,209
2025-09-17,CompX,Widget D,38,646
2025-12-31,CompZ,Widget D,32,608
2025-09-23,CompZ,Widget B,37,1739
2025-08-07,CompX,Widget A,13,312
2025-04-05,CompY,Widget A,23,322
2025-05-08,CompX,Widget E,19,456
2025-01-10,CompY,Widget B,16,496
2025-02-28,CompZ,Widget D,5,230
2025-07-06,CompY,Widget C,8,128
2025-04-15,CompZ,Widget B,40,600
2025-09-25,CompX,Widget E,27,621
2025-07-12,CompZ,Widget D,38,798
2025-09-21,CompX,Widget D,7,308
2025-04-26,CompZ,Widget E,35,1435
2025-04-11,CompX,Widget D,2,100
2025-03-05,CompY,Widget A,25,725
2025-08-29,CompY,Widget E,10,290
2025-08-13,CompY,Widget D,47,2303
2025-04-18,CompY,Widget B,48,480
2025-10-24,CompX,Widget A,3,48
2025-08-28,CompZ,Widget B,18,522
2025-06-16,CompY,Widget B,41,1599
2025-06-27,CompY,Widget D,19,817
2025-01-01,CompY,Widget C,47,517
2025-08-11,CompX,Widget E,31,713
2025-03-05,CompY,Widget A,14,154
2025-01-30,CompY,Widget A,6,228
2025-11-14,CompY,Widget C,7,112
2025-10-14,CompZ,Widget B,49,2254
2025-01-19,CompZ,Widget C,24,624
2025-07-19,CompX,Widget E,32,1184
2025-11-30,CompX,Widget B,26,520
2025-06-17,CompZ,Widget E,28,1260
2025-03-14,CompX,Widget B,21,210
2025-12-14,CompX,Widget B,22,704
2025-10-31,CompY,Widget C,13,403
2025-12-28,CompY,Widget D,19,570
2025-01-17,CompY,Widget A,49,1176
2025-08-22,CompZ,Widget A,38,1558
2025-12-12,CompZ,Widget B,5,175
2025-03-21,CompZ,Widget D,49,637
2025-12-05,CompZ,Widget A,11,495
2025-10-23,CompX,Widget C,12,312
2025-03-28,CompY,Widget D,27,1026
2025-01-02,CompY,Widget E,48,2256
2025-12-11,CompX,Widget D,13,585
2025-06-02,CompX,Widget B,37,592
2025-12-08,CompY,Widget A,15,210
2025-03-01,CompZ,Widget C,30,420
2025-04-25,CompX,Widget B,42,1008
2025-03-26,CompY,Widget B,10,300
2025-11-29,CompY,Widget C,29,696
2025-01-18,CompY,Widget D,32,736
2025-06-19,CompY,Widget A,17,578
2025-09-12,CompY,Widget C,7,119
2025-01-29,CompX,Widget C,13,572
2025-12-10,CompY,Widget A,8,368
2025-05-04,CompY,Widget B,32,1184
2025-07-30,CompX,Widget E,50,1750
2025-08-31,CompX,Widget D,23,1081
2025-05-04,CompZ,Widget C,5,225
2025-04-08,CompX,Widget A,11,110
2025-01-31,CompZ,Widget A,37,1813
2025-04-21,CompZ,Widget C,36,612
2025-04-30,CompY,Widget A,17,221
2025-12-15,CompY,Widget D,25,325
2025-04-28,CompZ,Widget E,34,1496
2025-12-31,CompZ,Widget C,29,551
2025-07-20,CompY,Widget D,19,513
2025-01-31,CompX,Widget A,34,1258
2025-05-21,CompZ,Widget B,12,408
2025-12-25,CompZ,Widget D,25,950
2025-05-15,CompY,Widget A,48,2016
2025-12-11,CompX,Widget A,8,280
2025-01-01,CompY,Widget B,29,1305
2025-03-15,CompZ,Widget B,15,480
2025-10-05,CompY,Widget B,9,405
2025-01-20,CompX,Widget D,25,750
2025-06-28,CompY,Widget D,38,570
2025-02-02,CompZ,Widget C,50,650
2025-10-29,CompX,Widget A,5,155
2025-05-27,CompX,Widget D,25,1225
2025-08-03,CompZ,Widget D,22,902
2025-12-15,CompY,Widget E,19,760
2025-03-15,CompZ,Widget A,25,1175
2025-12-14,CompX,Widget C,15,705
2025-08-23,CompX,Widget A,40,1480
2025-05-06,CompX,Widget B,41,1066
2025-01-19,CompX,Widget C,24,264
2025-04-17,CompX,Widget B,33,1419
2025-10-04,CompZ,Widget D,37,555
2025-01-11,CompX,Widget C,33,825
2025-11-01,CompZ,Widget E,33,462
2025-03-19,CompX,Widget C,30,420
2025-05-30,CompY,Widget B,46,644
2025-10-04,CompY,Widget A,27,918
2025-02-02,CompZ,Widget A,50,1850
2025-02-19,CompY,Widget C,12,432
